loss,metric_acc,metric_f1,metric_precision,metric_recall,time,lr,val_loss,val_metric_acc,val_metric_f1,val_metric_precision,val_metric_recall,val_time
1.7696512937545776,0.2,0.06896551724137931,0.04166666666666667,0.2,0.050000667572021484,0.01,1.7598545551300049,0.19777778,0.06604823747680891,0.03955555555555555,0.2,0.020000696182250977
1.745613694190979,0.28,0.19540924192086984,0.20625,0.26363636363636367,0.05000448226928711,0.01,1.7455135583877563,0.19777778,0.06604823747680891,0.03955555555555555,0.2,0.019999027252197266
1.6871243715286255,0.24,0.1287696577243293,0.09615384615384616,0.22363636363636363,0.040000200271606445,0.01,1.714302659034729,0.19777778,0.06604823747680891,0.03955555555555555,0.2,0.030002832412719727
1.6792881488800049,0.28,0.15206971677559913,0.13687707641196015,0.26,0.04000353813171387,0.01,1.672251582145691,0.21333334,0.09711832175108179,0.6401805869074492,0.2155067155067155,0.03000330924987793
1.5792334079742432,0.36,0.34729171537682174,0.55,0.3525252525252525,0.0500028133392334,0.01,1.626464605331421,0.34,0.2761736716891356,0.5590909090909091,0.3417094017094017,0.0200040340423584
1.4994522333145142,0.44,0.3977498705759575,0.5794871794871794,0.42444444444444446,0.0500025749206543,0.01,1.573192834854126,0.58444446,0.5253516777090286,0.5963912083693252,0.5852736277455379,0.020003557205200195
1.5198726654052734,0.48,0.45227272727272727,0.6331168831168832,0.472929292929293,0.05000162124633789,0.01,1.5155338048934937,0.72,0.6815451019024504,0.8371428571428572,0.7201193562991316,0.01999664306640625
1.3533047437667847,0.76,0.751367839889579,0.8077777777777777,0.7577777777777778,0.04000258445739746,0.01,1.4588202238082886,0.8,0.7834732305424136,0.8535575951141968,0.7999972561770314,0.03000354766845703
1.3061951398849487,0.72,0.7105944208346954,0.7232323232323232,0.7236363636363636,0.040001869201660156,0.01,1.4018317461013794,0.89555556,0.8949895810965183,0.9003690572119257,0.8955283917081671,0.030004024505615234
1.2541999816894531,0.72,0.7104093567251463,0.7091491841491842,0.7218181818181819,0.05000472068786621,0.01,1.3464524745941162,0.90444446,0.9043019586525934,0.9063853270733053,0.9044161830678685,0.020000934600830078
1.0845530033111572,0.82,0.8247619047619048,0.8309090909090908,0.8236363636363636,0.05003714561462402,0.01,1.292911171913147,0.87333333,0.873139385281166,0.8819924462797589,0.8733028768983825,0.02000260353088379
1.0404207706451416,0.8,0.8031584386060089,0.8150000000000001,0.7995959595959596,0.05000042915344238,0.01,1.240357518196106,0.8488889,0.848619525733365,0.8645738928760254,0.8489056262089969,0.020008325576782227
0.932170569896698,0.88,0.8742865184351253,0.8814285714285713,0.8800000000000001,0.04999518394470215,0.01,1.1923129558563232,0.8377778,0.8378372431385064,0.859570612639765,0.837941035244406,0.020002365112304688
0.850231945514679,0.88,0.8787468671679198,0.8791919191919192,0.8818181818181818,0.04000091552734375,0.01,1.151741862297058,0.8377778,0.8391555884864159,0.8637146672624688,0.8380137465530725,0.030002355575561523
0.8716312050819397,0.84,0.8318903318903319,0.8706349206349205,0.8395959595959596,0.03999805450439453,0.01,1.1144914627075195,0.84,0.8405019248382049,0.8622476533367621,0.8402842600595409,0.02000141143798828
0.8546234369277954,0.78,0.787683189217716,0.8071678321678322,0.7795959595959596,0.04001450538635254,0.01,1.0737553834915161,0.8488889,0.848381491998525,0.8699364047533061,0.849048853767955,0.020034313201904297
0.8183839321136475,0.78,0.7779030910609859,0.7869047619047619,0.7818181818181819,0.04000234603881836,0.01,1.0355075597763062,0.8333333,0.8319532086934464,0.8608312447786132,0.8333185166893033,0.03000044822692871
0.6823214888572693,0.9,0.9049427917620138,0.9162393162393162,0.9036363636363637,0.04000377655029297,0.01,0.9974254369735718,0.8155556,0.8160368557147061,0.8544730546811433,0.8154408637554706,0.03000044822692871
0.6009782552719116,0.94,0.9397129186602872,0.9444444444444444,0.9400000000000001,0.03996920585632324,0.01,0.9662789702415466,0.7977778,0.802349446012669,0.8546416222278861,0.7976131483996654,0.030001163482666016
0.6309421062469482,0.9,0.8996638655462185,0.9036363636363636,0.8977777777777778,0.040003061294555664,0.01,0.9364261627197266,0.7911111,0.7978450095783423,0.858203628587834,0.7908965441549711,0.040033817291259766
0.642848551273346,0.8,0.8035449120359607,0.8217948717948719,0.8014141414141414,0.06000542640686035,0.01,0.8899774551391602,0.8244445,0.8280846619289918,0.8693310875698632,0.8241338436844055,0.01999974250793457
0.5298717617988586,0.88,0.8811111111111112,0.8892307692307693,0.8800000000000001,0.040004730224609375,0.01,0.8508012890815735,0.84444445,0.8482225470242397,0.881657074963638,0.8442098475806341,0.03000187873840332
0.5046664476394653,0.92,0.9219047619047618,0.9236363636363636,0.9218181818181819,0.03999948501586914,0.01,0.8136971592903137,0.8666667,0.8689143517790662,0.8918258017663458,0.8665324937235048,0.020000934600830078
0.49153661727905273,0.94,0.9395959595959595,0.9466666666666667,0.9400000000000001,0.05000734329223633,0.01,0.7804834842681885,0.8844444,0.8858840149642168,0.8996957879592147,0.8843857266329176,0.019999980926513672
0.47067680954933167,0.98,0.9807780320366133,0.9833333333333334,0.9800000000000001,0.05000114440917969,0.01,0.758401095867157,0.8888889,0.8903110590456583,0.9035811077001009,0.8888551398663758,0.020000219345092773
0.48622843623161316,0.94,0.9409022556390978,0.9436363636363637,0.9400000000000001,0.050005435943603516,0.01,0.7443220019340515,0.88666666,0.8884063806033116,0.9022455515982493,0.8866823064575872,0.020001888275146484
